"   ","MANU_ID","STACKING_REC_NUM","PICK_NUM","ORDER_NUM","COMPANY_CODE","READY_NUM","TRNP_MODE_CODE","CARRY_COMPANY_CODE","CARRY_COMPANY_NAME","N_STACKING_REC","WEIGHT_STRC","PRODUCT_DSCR","SHOPSIGN","DOMESTIC_EXPORT","STOREHOUSE_CODE","LADE_CODE","DLV_SPOT_CODE","PRIVATE_ROUTE_CODE","DLV_SPOT_NAME","CONSIGNEE_NUM","CONSIGNEE_NAME","SETTLE_USER_NUM","SETTLE_USER_NAME","QLT_DECIDE_CODE","VEHICLE_CODE","N_GRASS_PACK","DELIVERY_DATE_CHR","T_DELIVERY","DEPT","USER_ID","OPERATOR_NAME","PRODUCT_CODE_FB1","PRODUCT_CODE_FB2","PRODUCT_CODE_FB3","EXPENSE_STATUS","WEIGHT_THEO","WEIGHT_TYPE","STACKING_TYPE","CODE_ALL_THR_READY","STIN_STHS_CODE","TIME_RECEIVE","TIME_PROC","PROC_MARK","ERROR_TEXT1","ERROR_TEXT2","STACKING_PRINT_BATCH_ID","WS_FLAG","WS_DATE","SEG_NO","PROC_MARK_SEG","PRODUCT_ID","WPROVIDER_ID","INSERT_TIME","DOWNLOADFLAG","OPTFLAG","PRODUCT_ADRESS","SHOPSGIN","OWNER_NUM","DEPTID","TRANS_COMMISSION_SUBID","PAY_STYLE","GETFLAG","SETTLE_FLAG","SOURCE_SEG_NO","OPERATION_TYPE","R_JK_UPDATE_DATE"
"524","BGSA","BGSA150114001259I5J0000521","BGSAB1501140543","I5J0000521","DS","H655000238","BGSAT1501140404","","","5","37000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","37000","0","","","","2015/1/14 12:18:05","2015/1/14 4:11:22","","*0*C","C","","0","","10000","","I5J0000521","001518002","2015/1/14 12:18:05","0","1","","","BGGF","0101","","","","","00100","10","2015/1/15 8:41:36"
"525","BGSA","BGSA150114001259I5J0000520","BGSAB1501140543","I5J0000520","DS","H655000237","BGSAT1501140404","","","5","37000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","37000","0","","","","2015/1/14 12:18:05","2015/1/14 4:11:23","","*0*C","C","","0","","10000","","I5J0000520","001518002","2015/1/14 12:18:05","0","1","","","BGGF","0101","","","","","00100","10","2015/1/15 8:41:00"
"526","BGSA","BGSA150121001377I5J0000910","BGSAB1501210508","I5J0000910","DS","H665000373","BGSAT1501210365","","","7","158000","热轧卷","MHS-2","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","158000","0","","","","2015/1/21 10:08:27","2015/1/21 2:01:15","","*0*C","C","","0","","10000","","I5J0000910","001518002","2015/1/21 10:08:27","0","1","","","BGGF","0101","","","","","00100","10","2015/1/22 11:06:14"
"527","BGSA","BGSA150121001377I5J0000912","BGSAB1501210508","I5J0000912","DS","H665000375","BGSAT1501210365","","","7","158000","热轧卷","Q500D","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","158000","0","","","","2015/1/21 10:08:28","2015/1/21 2:01:15","","*0*C","C","","0","","10000","","I5J0000912","001518002","2015/1/21 10:08:28","0","1","","","BGGF","0101","","","","","00100","10","2015/1/22 11:07:02"
"528","BGSA","BGSA150114001259I5J0000523","BGSAB1501140543","I5J0000523","DS","H655000240","BGSAT1501140404","","","5","37000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","37000","0","","","","2015/1/14 12:18:05","2015/1/14 4:11:23","","*0*C","C","","0","","10000","","I5J0000523","001518002","2015/1/14 12:18:05","0","1","","","BGGF","0101","","","","","00100","10","2015/1/15 8:42:36"
"529","BGSA","BGSA150114001261I5J0000519","BGSAB1501140545","I5J0000519","DS","H665000227","BGSAT1501140406","","","2","46000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","46000","0","","","","2015/1/14 12:18:06","2015/1/14 4:11:23","","*0*C","C","","0","","10000","","I5J0000519","001518002","2015/1/14 12:18:06","0","1","","","BGGF","0101","","","","","00100","10","2015/1/15 8:35:06"
"530","BGSA","BGSA150114001264I5J0000421","BGSAB1501140548","I5J0000421","DS","I855000078","BGSAT1501140409","","","14","249000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:06","2015/1/14 4:11:24","","*0*C","C","","0","","10000","","I5J0000421","001518002","2015/1/14 12:18:06","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:26:15"
"531","BGSA","BGSA150114001264I5J0000533","BGSAB1501140548","I5J0000533","DS","I855000080","BGSAT1501140409","","","14","249000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:07","2015/1/14 4:11:24","","*0*C","C","","0","","10000","","I5J0000533","001518002","2015/1/14 12:18:07","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:27:15"
"532","BGSA","BGSA150114001264I5J0000536","BGSAB1501140548","I5J0000536","DS","I855000082","BGSAT1501140409","","","14","249000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:07","2015/1/14 4:11:24","","*0*C","C","","0","","10000","","I5J0000536","001518002","2015/1/14 12:18:07","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:29:06"
"533","BGSA","BGSA150114001264I5J0000543","BGSAB1501140548","I5J0000543","DS","I855000084","BGSAT1501140409","","","14","249000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:07","2015/1/14 4:11:24","","*0*C","C","","0","","10000","","I5J0000543","001518002","2015/1/14 12:18:07","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:30:19"
"534","BGSA","BGSA150114001264I5J0000405","BGSAB1501140548","I5J0000405","DS","I855000072","BGSAT1501140409","","","14","249000","热轧卷","Q460C","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:07","2015/1/14 4:11:25","","*0*C","C","","0","","10000","","I5J0000405","001518002","2015/1/14 12:18:07","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:20:53"
"535","BGSA","BGSA150114001264I5J0000413","BGSAB1501140548","I5J0000413","DS","I855000074","BGSAT1501140409","","","14","249000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:07","2015/1/14 4:11:25","","*0*C","C","","0","","10000","","I5J0000413","001518002","2015/1/14 12:18:07","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:21:41"
"536","BGSA","BGSA150114001264I5J0000416","BGSAB1501140548","I5J0000416","DS","I855000076","BGSAT1501140409","","","14","249000","热轧卷","BS600MC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","249000","0","","","","2015/1/14 12:18:08","2015/1/14 4:11:25","","*0*C","C","","0","","10000","","I5J0000416","001518002","2015/1/14 12:18:08","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:22:39"
"537","BGSA","BGSA150114001266I5J0000418","BGSAB1501140550","I5J0000418","DS","I865000111","BGSAT1501140411","","","30","374000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:08","2015/1/14 4:11:25","","*0*C","C","","0","","10000","","I5J0000418","001518002","2015/1/14 12:18:08","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:35:06"
"538","BGSA","BGSA150114001266I5J0000525","BGSAB1501140550","I5J0000525","DS","I865000113","BGSAT1501140411","","","30","374000","热轧卷","MHS-3","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:08","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000525","001518002","2015/1/14 12:18:08","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:36:37"
"539","BGSA","BGSA150114001266I5J0000528","BGSAB1501140550","I5J0000528","DS","I865000115","BGSAT1501140411","","","30","374000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:08","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000528","001518002","2015/1/14 12:18:08","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:38:11"
"540","BGSA","BGSA150114001266I5J0000530","BGSAB1501140550","I5J0000530","DS","I865000117","BGSAT1501140411","","","30","374000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:08","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000530","001518002","2015/1/14 12:18:08","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:47:30"
"541","BGSA","BGSA150114001266I5J0000532","BGSAB1501140550","I5J0000532","DS","I865000119","BGSAT1501140411","","","30","374000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:09","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000532","001518002","2015/1/14 12:18:09","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:48:48"
"542","BGSA","BGSA150114001266I5J0000537","BGSAB1501140550","I5J0000537","DS","I865000121","BGSAT1501140411","","","30","374000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:09","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000537","001518002","2015/1/14 12:18:09","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:49:59"
"543","BGSA","BGSA150114001266I5J0000539","BGSAB1501140550","I5J0000539","DS","I865000123","BGSAT1501140411","","","30","374000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:09","2015/1/14 4:11:26","","*0*C","C","","0","","10000","","I5J0000539","001518002","2015/1/14 12:18:09","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:53:34"
"544","BGSA","BGSA150114001266I5J0000396","BGSAB1501140550","I5J0000396","DS","I865000095","BGSAT1501140411","","","30","374000","热轧卷","SS330-P","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:09","2015/1/14 4:11:27","","*0*C","C","","0","","10000","","I5J0000396","001518002","2015/1/14 12:18:09","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 12:31:45"
"545","BGSA","BGSA150114001266I5J0000398","BGSAB1501140550","I5J0000398","DS","I865000097","BGSAT1501140411","","","30","374000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:09","2015/1/14 4:11:27","","*0*C","C","","0","","10000","","I5J0000398","001518002","2015/1/14 12:18:09","0","1","","","BGGF","0101","","","","","00100","10","2015/3/19 11:31:06"
"546","BGSA","BGSA150114001266I5J0000400","BGSAB1501140550","I5J0000400","DS","I865000099","BGSAT1501140411","","","30","374000","热轧卷","Q500D","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:10","2015/1/14 4:11:27","","*0*C","C","","0","","10000","","I5J0000400","001518002","2015/1/14 12:18:10","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:26:20"
"547","BGSA","BGSA150114001266I5J0000402","BGSAB1501140550","I5J0000402","DS","I865000101","BGSAT1501140411","","","30","374000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:10","2015/1/14 4:11:27","","*0*C","C","","0","","10000","","I5J0000402","001518002","2015/1/14 12:18:10","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:27:26"
"548","BGSA","BGSA150114001266I5J0000404","BGSAB1501140550","I5J0000404","DS","I865000103","BGSAT1501140411","","","30","374000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","374000","0","","","","2015/1/14 12:18:10","2015/1/14 4:11:27","","*0*C","C","","0","","10000","","I5J0000404","001518002","2015/1/14 12:18:10","0","1","","","BGGF","0101","","","","","00100","10","2015/1/20 13:28:47"
"549","BGSA","BGSA150110000001I5J0000265","BGSAB1501100007","I5J0000265","DS","I855000038","BGSAT1501100007","","","17","415000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","415000","0","","","","2015/1/10 0:02:55","2015/1/9 15:56:25","","*0*C","C","","0","","10000","","I5J0000265","001518002","2015/1/10 0:02:55","0","1","","","BGGF","0101","","","","","00100","10","2015/1/10 21:00:31"
"550","BGSA","BGSA150110000001I5J0000237","BGSAB1501100007","I5J0000237","DS","I855000023","BGSAT1501100007","","","17","415000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","415000","0","","","","2015/1/10 0:02:55","2015/1/9 15:56:32","","*0*C","C","","0","","10000","","I5J0000237","001518002","2015/1/10 0:02:55","0","1","","","BGGF","0101","","","","","00100","10","2015/1/10 21:02:49"
"551","BGSA","BGSA150110000001I5J0000263","BGSAB1501100007","I5J0000263","DS","I855000036","BGSAT1501100007","","","17","415000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","415000","0","","","","2015/1/10 0:02:55","2015/1/9 15:56:32","","*0*C","C","","0","","10000","","I5J0000263","001518002","2015/1/10 0:02:55","0","1","","","BGGF","0101","","","","","00100","10","2015/1/10 21:07:57"
