"   ","SEG_NO","PROVIDER_ID","BILL_NUM","FACTORY_PRODUCT_ID","PACK_ID","DOWNLOAD_TIME","PRODUCT_TYPE_NAME","NET_WEIGHT","GROSS_WEIGHT","LENGTH","LENGTH_MAX","WIDTH","THICK","UNIT_COUNT","HEAT_NUM","BILL_WEIGHT","BILL_COUNT","BILL_CREATE_TIME","BILL_RELEASE_TIME","BILL_EXECUTE_TIME","TRANS_UNIT_ID","TRANS_UNIT_NAME","TRANS_UNIT_SIM_NAME","DELIVERY_SPOT_ID","PRIVATE_LINE_ID","TRANS_TYPE_ID","WAREHOUSE_ID","READY_NUM","READY_TIME","ALLOCATE_FLAG","ALLOCATE_TIME","ALLOCATE_OPERATOR","WPROVIDER_ID","TPROVIDER_ID","INSERT_TIME","INSERT_DESC","DELIVERY_PLAN_ID","TRANS_COMMISSION_ID","TRANS_COMMISSION_SUBID","TRANS_TYPE","DELIVERY_TYPE","CUSTOMER_ID","S_CONTRACT_ID","S_CONTRACT_SUBID","SETTLE_TYPE","INVOICE_TITLE","TEMP1","DOCUMENT_FLAG","DOCUMENT_REMARK","ALLOCATE_NUM","AUDIT_FLAG","Z_PLAN_APPLY_DATE","TRANS_PRICE","OTHER_PRICE","IF_SETPRICE","PROC_MARK","OPTFLAG","RECEIVE_TIME","DEPTID","OWNER_NUM","SHOPSIGN","PRODAREA","PRODUCT_ID","PRODUCT_DSCR","IN_WEIGHT","GRADE_NUM"
"275","00101","P00628","1W514230000","D0H0002117","570388060","","钢帘线盘条","1.957000","1.957000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"276","00101","P00628","1W514230000","D0H0002117","570388055","","钢帘线盘条","2.048000","2.048000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"277","00101","P00628","1S954240001","A0H0001394","17143690410","","塑料模具钢","12.410000","12.410000","664","0","160000.000","150000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001841","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000440001","TC100401408","TC10040140800090","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306365","模具用钢板坯","",""
"278","00101","P00628","1S954240001","A0H0001394","17143690390","","塑料模具钢","11.910000","11.910000","637","0","160000.000","150000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001841","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000440001","TC100401408","TC10040140800090","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306365","模具用钢板坯","",""
"279","00101","P00628","1S954240001","A0H0001395","17143690510","","塑料模具钢","12.120000","12.120000","608","0","160000.000","160000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001842","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000441001","TC100401408","TC10040140800091","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306366","模具用钢板坯","",""
"280","00101","P00628","1S954240001","A0H0001394","17143690310","","塑料模具钢","12.130000","12.130000","649","0","160000.000","150000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001841","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000440001","TC100401408","TC10040140800090","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306365","模具用钢板坯","",""
"281","00101","P00628","1S954240001","A0H0001395","17143690590","","塑料模具钢","12.260000","12.260000","615","0","160000.000","160000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001842","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000441001","TC100401408","TC10040140800091","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306366","模具用钢板坯","",""
"282","00101","P00628","1S954240001","A0H0001396","17143690790","","塑料模具钢","14.070000","14.070000","664","0","160000.000","170000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001843","201004240454","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000442001","TC100401408","TC10040140800092","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306367","模具用钢板坯","",""
"283","00101","P00628","1S954240001","A0H0001396","17143690710","","塑料模具钢","10.380000","10.380000","490","0","160000.000","170000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001843","201004240454","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000442001","TC100401408","TC10040140800092","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306367","模具用钢板坯","",""
"284","00101","P00628","1S954240001","A0H0001395","17143690690","","塑料模具钢","12.260000","12.260000","615","0","160000.000","160000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001842","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000441001","TC100401408","TC10040140800091","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306366","模具用钢板坯","",""
"285","00101","P00628","1S954240001","A0H0001395","17143690610","","塑料模具钢","12.140000","12.140000","609","0","160000.000","160000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001842","201004240453","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000441001","TC100401408","TC10040140800091","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306366","模具用钢板坯","",""
"286","00101","P00628","1S954240001","A0H0001397","17143690890","","塑料模具钢","12.560000","12.560000","560","0","160000.000","180000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001844","201004240454","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000443001","TC100401408","TC10040140800093","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306368","模具用钢板坯","",""
"287","00101","P00628","1S954240001","A0H0001397","17143690810","","塑料模具钢","11.530000","11.530000","514","0","160000.000","180000.000","1","171436","195.100000","16","201004241052","201004241059","201004241500","004678","上海联达物流有限公司","联达","","","11","S95","S950001844","201004240454","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:53","","DP1004000443001","TC100401408","TC10040140800093","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","P20","宝钢","TA24100306368","模具用钢板坯","",""
"288","00101","P00628","1W514230000","D0H0002117","570388006","","钢帘线盘条","1.972000","1.972000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"289","00101","P00628","1W514230000","D0H0002117","570388077","","钢帘线盘条","2.044000","2.044000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"290","00101","P00628","1W514230000","D0H0002117","570388074","","钢帘线盘条","1.949000","1.949000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"291","00101","P00628","1W514230000","D0H0002117","570388075","","钢帘线盘条","1.992000","1.992000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"292","00101","P00628","1W514230000","D0H0002117","570388072","","钢帘线盘条","2.049000","2.049000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"293","00101","P00628","1W514230000","D0H0002117","570388044","","钢帘线盘条","2.050000","2.050000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"294","00101","P00628","1W514230000","D0H0002117","570388078","","钢帘线盘条","2.049000","2.049000","0","0","550.000","5500.000","1","343089","156.608000","78","201004230902","201004230913","201004231500","004678","上海联达物流有限公司","联达","","","11","W51","W510004735","201004222138","20","2010-04-26 103808","782362_GF","P01087","P00970","2010-4-26 11:15:51","","DP1004000344001","TC100401407","TC10040140700009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:07","0101","SM","B82LX","宝钢","TD17100306803","钢帘线盘条","",""
"295","00101","P00628","1W514240100","D0H0002116","570371042","","钢帘线盘条","1.947000","1.947000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"296","00101","P00628","1W514240100","D0H0002116","570371009","","钢帘线盘条","2.055000","2.055000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"297","00101","P00628","1W514240100","D0H0002116","570371007","","钢帘线盘条","2.056000","2.056000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"298","00101","P00628","1W514240100","D0H0002116","570371004","","钢帘线盘条","2.055000","2.055000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"299","00101","P00628","1W514240100","D0H0002116","570371001","","钢帘线盘条","2.052000","2.052000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"300","00101","P00628","1W514240100","D0H0002116","570371003","","钢帘线盘条","2.047000","2.047000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"301","00101","P00628","1W514240100","D0H0002116","570371022","","钢帘线盘条","1.887000","1.887000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"302","00101","P00628","1W514240100","D0H0002116","570371030","","钢帘线盘条","1.673000","1.673000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"303","00101","P00628","1W514240100","D0H0002116","570371006","","钢帘线盘条","1.884000","1.884000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"304","00101","P00628","1W514240100","D0H0002116","570371002","","钢帘线盘条","2.057000","2.057000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"305","00101","P00628","1W514240100","D0H0002116","570371016","","钢帘线盘条","2.074000","2.074000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"306","00101","P00628","1W514240100","D0H0002116","570371014","","钢帘线盘条","2.075000","2.075000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:10","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"307","00101","P00628","1W514240100","D0H0002116","570371015","","钢帘线盘条","2.078000","2.078000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"308","00101","P00628","1W514240100","D0H0002116","570371018","","钢帘线盘条","2.035000","2.035000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"309","00101","P00628","1W514240100","D0H0002116","570371013","","钢帘线盘条","2.026000","2.026000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"310","00101","P00628","1W514240100","D0H0002116","570371010","","钢帘线盘条","2.022000","2.022000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"311","00101","P00628","1W514240100","D0H0002116","570371008","","钢帘线盘条","2.059000","2.059000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"312","00101","P00628","1W514240100","D0H0002116","570371011","","钢帘线盘条","2.021000","2.021000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"313","00101","P00628","1W514240100","D0H0002116","570371023","","钢帘线盘条","2.064000","2.064000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"314","00101","P00628","1W514240100","D0H0002116","570371039","","钢帘线盘条","2.047000","2.047000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"315","00101","P00628","1W514240100","D0H0002116","570371037","","钢帘线盘条","2.054000","2.054000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"316","00101","P00628","1W514240100","D0H0002116","570371017","","钢帘线盘条","2.053000","2.053000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"317","00101","P00628","1W514240100","D0H0002116","570371031","","钢帘线盘条","1.349000","1.349000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"318","00101","P00628","1W514240100","D0H0002116","570371033","","钢帘线盘条","2.045000","2.045000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"319","00101","P00628","1W514240100","D0H0002116","570371036","","钢帘线盘条","2.048000","2.048000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"320","00101","P00628","1W514240100","D0H0002116","570371034","","钢帘线盘条","2.056000","2.056000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
"321","00101","P00628","1W514240100","D0H0002116","570371026","","钢帘线盘条","1.951000","1.951000","0","0","550.000","5500.000","1","343044","91.710000","46","201004241052","201004241059","201004241500","009583","上海华际储运贸易有限公司","华际","","","11","W51","W510004748","201004232133","20","2010-04-26 103808","782362_GF","P01087","P00818","2010-4-26 11:15:54","","DP1004000038001","TC100401391","TC10040139100001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/4/26 10:50:11","0101","SM","B82LX","宝钢","TD17100306802","钢帘线盘条","",""
