"   ","MANAGENO","DEPTID","SETTLENO","SETTLECD","GOODSID","PACKNUM","NODE","NODENAME","BUSINESSTYPE","BUSINESSTYPENAME","BUSINESSNO","FEETYPE","FEETYPENAME","SETTLEFORMULA","COUNTUNIT","SETTLENUM","SETTLESUM","UNIT","WEIGHT","GROSSWEIGHT","GENERATEDATE","PRICENO","STATE","DEPTNO","DEPTNAME","OWNERNO","OWNERNAME","RESOURCENO","PREGOODSID","MEMO","SENDFLAG","R_RECORD_CREATE_DATE","R_RECORD_CREATE_USER","R_RECORD_UPDATE_DATE","R_RECORD_UPDATE_USER","R_RECORD_IS_DELETED","INVOICEKINDID","INVOICEKINDNAME","R_RECORD_CHANGE_FLAG","SETTLE_CONTRACT_ID","SETTLE_CONTRACT_NO","SUB_BIZ_TYPE_ID","SUB_BIZ_TYPE_NAME","FIRST_IN_DATE","OUT_STORE_DATE","FREE_DAYS","RECEIVE_FEE","JGBUSINESSNO","PAYTYPE","BILLEMPNAME","FIRSTCOUNTUNIT","ADDFEELINK","SETTLELOCK","JYZXFLAG","FOREIGNLISTNO","YTS","MTS","DIRECTION","SETTLESUMUSED","SETTLEDEPTNAME","KPAMOUNT","USERNAME","SETTLESUMTAX","SETTLESUMNOTAX","CBCOUNTUNIT","CBSETTLESUM","DTLINVOICENO","INVOICENODATE","DTLINVOICETYPENAME"
"39","34b5b4da83de46cea3023cdd9875a86e","0101","298b1623dd8b476a8cf10b65c2016119","1403310008","3B2E7A80DAD9419A89A3D93B4B57BD2A","X140208452S-07","2","出库","002","出库","CK1403310005","001002","出库吊装费","0.06*18","18.0000","0.0600","1.0800","元/吨","0.0600","0.0600","2014/3/31 13:24:33","9FE4852AA8134225848265E2FA54F880","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","3B2E7A80DAD9419A89A3D93B4B57BD2A","","0","2014/3/31 13:24:36","100002","2014/3/31 13:25:06","100002","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"40","9848654d3aba48cba329a91e31666828","0101","298b1623dd8b476a8cf10b65c2016119","1403310008","4DB6EA96E1474FEFBC2EF4774C49A074","X140208452S-02","2","出库","002","出库","CK1403310005","001002","出库吊装费","3.39*18","18.0000","3.3900","61.0200","元/吨","3.3900","3.3900","2014/3/31 13:24:33","9FE4852AA8134225848265E2FA54F880","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","4DB6EA96E1474FEFBC2EF4774C49A074","","0","2014/3/31 13:24:36","100002","2014/3/31 13:25:06","100002","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"41","dcce874fb90e4f67a93a9456b087c5d2","0101","298b1623dd8b476a8cf10b65c2016119","1403310008","69FE287BAB144394913F68844BC6261B","X140208452S-05","2","出库","002","出库","CK1403310005","001002","出库吊装费","3.29*18","18.0000","3.2900","59.2200","元/吨","3.2900","3.2900","2014/3/31 13:24:33","9FE4852AA8134225848265E2FA54F880","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","69FE287BAB144394913F68844BC6261B","","0","2014/3/31 13:24:36","100002","2014/3/31 13:25:06","100002","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"42","5205aa5c87434aa3920ac717efad4f31","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","E984A70DD20A4700B8E396BB044934E6","X140208452S-03","2","出库","002","出库","CK1403310005","001004","加工费","3.29*25","25.0000","3.2900","82.2500","元/吨","3.2900","3.2900","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","E984A70DD20A4700B8E396BB044934E6","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"43","485992d8d4494176810937aac6507146","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","DA6F238EFDA54203BB46FFACFED95944","X140208452S-06","2","出库","002","出库","CK1403310005","001004","加工费","3.19*25","25.0000","3.1900","79.7500","元/吨","3.1900","3.1900","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","DA6F238EFDA54203BB46FFACFED95944","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"44","30b5cff0cb314d1c80d47115686a48ca","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","F27FDFC114F740438077DF455CBC7ABF","X140208452S-04","2","出库","002","出库","CK1403310005","001004","加工费","3.39*25","25.0000","3.3900","84.7500","元/吨","3.3900","3.3900","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","F27FDFC114F740438077DF455CBC7ABF","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"45","76ff71c82492439b99f4d467fdc34ab9","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","3B2E7A80DAD9419A89A3D93B4B57BD2A","X140208452S-07","2","出库","002","出库","CK1403310005","001004","加工费","0.06*25","25.0000","0.0600","1.5000","元/吨","0.0600","0.0600","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","3B2E7A80DAD9419A89A3D93B4B57BD2A","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"46","5a7545ca19754eb181c356d605620b0e","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","4DB6EA96E1474FEFBC2EF4774C49A074","X140208452S-02","2","出库","002","出库","CK1403310005","001004","加工费","3.39*25","25.0000","3.3900","84.7500","元/吨","3.3900","3.3900","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","4DB6EA96E1474FEFBC2EF4774C49A074","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"47","5ee051c78ccc42229d76f404f08f9e2e","0101","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","69FE287BAB144394913F68844BC6261B","X140208452S-05","2","出库","002","出库","CK1403310005","001004","加工费","3.29*25","25.0000","3.2900","82.2500","元/吨","3.2900","3.2900","2014/3/31 13:25:24","b0339d01e5a548d5bb25a9b97d61580b","1","KH02876","上海裕颜实业有限公司","KH02876","上海裕颜实业有限公司","SXJM神鱼8140301ZH","69FE287BAB144394913F68844BC6261B","","0","2014/3/31 13:25:32","100002","2014/3/31 13:26:59","100002","0","014002","现结","0","","","","","","","0","0.00","","","","25.0000","","","0","","0","0","","","","","","","","","","","",""
"48","fa75d8f2775448b190f69ce60c9b71b6","0101","555f357298854dba8a9cf0f5931a0668","1403310010","8FB8C5D118A043E39655684A18990531","D140129281P-15","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.09*18","18.0000","1.0900","19.6200","元/吨","1.0900","1.0900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","8FB8C5D118A043E39655684A18990531","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"49","7b0b08a6384a416b8c2959dea6166d5f","0101","555f357298854dba8a9cf0f5931a0668","1403310010","45C6A957E8154FDA85C2A259D9A44FC3","D140129281P-01","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.39*18","18.0000","1.3900","25.0200","元/吨","1.3900","1.3900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","45C6A957E8154FDA85C2A259D9A44FC3","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"50","4b9e58fc39c147beaed2cc6afe024479","0101","555f357298854dba8a9cf0f5931a0668","1403310010","3CEC4ADDB05F48C8B1070CF862CAA687","D140129281P-02","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.39*18","18.0000","1.3900","25.0200","元/吨","1.3900","1.3900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","3CEC4ADDB05F48C8B1070CF862CAA687","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"51","122441be4e5a45deaa0e19484922609d","0101","555f357298854dba8a9cf0f5931a0668","1403310010","295225ADE00F41A6B59CC34466BC4933","D140129281P-03","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.39*18","18.0000","1.3900","25.0200","元/吨","1.3900","1.3900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","295225ADE00F41A6B59CC34466BC4933","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"52","085581dbe61d4a2a9d9aefb29d2202b2","0101","555f357298854dba8a9cf0f5931a0668","1403310010","46EFE4C9AC9B42D385D7138ABB94AFFB","D140129281P-04","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.05*18","18.0000","1.0500","18.9000","元/吨","1.0500","1.0500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","46EFE4C9AC9B42D385D7138ABB94AFFB","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"53","fdcc8cfa44464b2187a5e98772466147","0101","555f357298854dba8a9cf0f5931a0668","1403310010","EDA03B93B750489FBFAFB32D25EF75D6","D140129281P-05","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.05*18","18.0000","1.0500","18.9000","元/吨","1.0500","1.0500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","EDA03B93B750489FBFAFB32D25EF75D6","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"54","64f98e24cba2406c9a217546000b5dc9","0101","555f357298854dba8a9cf0f5931a0668","1403310010","B7AE624AEE9540F9B21D435E9DCF57F5","D140129281P-06","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.05*18","18.0000","1.0500","18.9000","元/吨","1.0500","1.0500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","B7AE624AEE9540F9B21D435E9DCF57F5","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"55","19c14e8788094f0cb24b5799f3f7c5f9","0101","555f357298854dba8a9cf0f5931a0668","1403310010","6AED2E1ED23B4BEA9800B409D19575D0","D140129281P-07","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.05*18","18.0000","1.0500","18.9000","元/吨","1.0500","1.0500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","6AED2E1ED23B4BEA9800B409D19575D0","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"56","a06e6ef01b6e41539177273a7459f01a","0101","555f357298854dba8a9cf0f5931a0668","1403310010","69E3B114D38845B9BA965DC8C520C44C","D140129281P-08","2","出库","002","出库","CK1403310006","001002","出库吊装费","0.84*18","18.0000","0.8400","15.1200","元/吨","0.8400","0.8400","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","69E3B114D38845B9BA965DC8C520C44C","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"57","ff5f9b73b81a456280624c4b08c38493","0101","555f357298854dba8a9cf0f5931a0668","1403310010","7FED253A7E4F45CEA3947ECCF79182E7","D140129281P-09","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.45*18","18.0000","1.4500","26.1000","元/吨","1.4500","1.4500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","7FED253A7E4F45CEA3947ECCF79182E7","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"58","d98b92962e0348b2b7f4a3d40c3fc2a1","0101","555f357298854dba8a9cf0f5931a0668","1403310010","B31AAF80346B4112936553D6CBFA642C","D140129281P-10","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.45*18","18.0000","1.4500","26.1000","元/吨","1.4500","1.4500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","B31AAF80346B4112936553D6CBFA642C","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"59","7815ebf218ee4cf39b9bcc089c341da0","0101","555f357298854dba8a9cf0f5931a0668","1403310010","4CF0AD5E0644497AB7AE699B2E937572","D140129281P-11","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.45*18","18.0000","1.4500","26.1000","元/吨","1.4500","1.4500","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","4CF0AD5E0644497AB7AE699B2E937572","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"60","934af7591d794ae990dee6623b5608d4","0101","555f357298854dba8a9cf0f5931a0668","1403310010","AC48436D0D4C416FA00F6665735AC657","D140129281P-12","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.09*18","18.0000","1.0900","19.6200","元/吨","1.0900","1.0900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","AC48436D0D4C416FA00F6665735AC657","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"61","c1ea6a9e08c64c80b3f7b45335484546","0101","555f357298854dba8a9cf0f5931a0668","1403310010","A2645A0FE0DE47F6BA97F8340BDB05F4","D140129281P-13","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.09*18","18.0000","1.0900","19.6200","元/吨","1.0900","1.0900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","A2645A0FE0DE47F6BA97F8340BDB05F4","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"62","859894e7304d42cfab0ee6345096f929","0101","555f357298854dba8a9cf0f5931a0668","1403310010","E97996699E3D4E55B44B762A57B15821","D140129281P-14","2","出库","002","出库","CK1403310006","001002","出库吊装费","1.09*18","18.0000","1.0900","19.6200","元/吨","1.0900","1.0900","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","E97996699E3D4E55B44B762A57B15821","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"63","4ccde2abec484a188c1ea54abb533cf7","0101","555f357298854dba8a9cf0f5931a0668","1403310010","85EDDEE5259144B2A07D1529CD50C5CD","D140129281P-16","2","出库","002","出库","CK1403310006","001002","出库吊装费","0.90*18","18.0000","0.9000","16.2000","元/吨","0.9000","0.9000","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","85EDDEE5259144B2A07D1529CD50C5CD","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"64","6f6033b51b04492d8f7c34856d1e2751","0101","555f357298854dba8a9cf0f5931a0668","1403310010","45EEEFB85F1C4CB4B70381D0C48FBE4D","D140129281P-17","2","出库","002","出库","CK1403310006","001002","出库吊装费","0.20*18","18.0000","0.2000","3.6000","元/吨","0.2000","0.2000","2014/3/31 14:15:19","9FE4852AA8134225848265E2FA54F880","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","45EEEFB85F1C4CB4B70381D0C48FBE4D","","0","2014/3/31 14:15:32","100003","2014/3/31 14:15:55","100003","0","014002","现结","0","","","","","","","0","0.00","","","","18.0000","","","0","","0","0","","","","","","","","","","","",""
"65","054668612c83400ea373d1d1f49577d3","0101","0f4f43437c844dc0aa5ae125266d0964","1403310011","45C6A957E8154FDA85C2A259D9A44FC3","D140129281P-01","2","出库","002","出库","CK1403310006","001004","加工费","1.39*27","27.0000","1.3900","37.5300","元/吨","1.3900","1.3900","2014/3/31 14:21:13","4289359deeb94810bda680b40b989181","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","45C6A957E8154FDA85C2A259D9A44FC3","","0","2014/3/31 14:22:08","100003","2014/3/31 14:22:35","100003","0","014002","现结","0","","","","","","","0","0.00","","","","27.0000","","","0","","0","0","","","","","","","","","","","",""
"66","2e4ff1b35214499e8dc3efd1d4d87093","0101","0f4f43437c844dc0aa5ae125266d0964","1403310011","3CEC4ADDB05F48C8B1070CF862CAA687","D140129281P-02","2","出库","002","出库","CK1403310006","001004","加工费","1.39*27","27.0000","1.3900","37.5300","元/吨","1.3900","1.3900","2014/3/31 14:21:13","4289359deeb94810bda680b40b989181","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","3CEC4ADDB05F48C8B1070CF862CAA687","","0","2014/3/31 14:22:08","100003","2014/3/31 14:22:35","100003","0","014002","现结","0","","","","","","","0","0.00","","","","27.0000","","","0","","0","0","","","","","","","","","","","",""
"67","cd47adf6b4174da8abcd1e5a46dd4bb8","0101","0f4f43437c844dc0aa5ae125266d0964","1403310011","295225ADE00F41A6B59CC34466BC4933","D140129281P-03","2","出库","002","出库","CK1403310006","001004","加工费","1.39*27","27.0000","1.3900","37.5300","元/吨","1.3900","1.3900","2014/3/31 14:21:13","4289359deeb94810bda680b40b989181","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","295225ADE00F41A6B59CC34466BC4933","","0","2014/3/31 14:22:08","100003","2014/3/31 14:22:35","100003","0","014002","现结","0","","","","","","","0","0.00","","","","27.0000","","","0","","0","0","","","","","","","","","","","",""
"68","5b631d6ae6484198a9af34db452ab6fa","0101","0f4f43437c844dc0aa5ae125266d0964","1403310011","46EFE4C9AC9B42D385D7138ABB94AFFB","D140129281P-04","2","出库","002","出库","CK1403310006","001004","加工费","1.05*27","27.0000","1.0500","28.3500","元/吨","1.0500","1.0500","2014/3/31 14:21:13","4289359deeb94810bda680b40b989181","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","46EFE4C9AC9B42D385D7138ABB94AFFB","","0","2014/3/31 14:22:08","100003","2014/3/31 14:22:35","100003","0","014002","现结","0","","","","","","","0","0.00","","","","27.0000","","","0","","0","0","","","","","","","","","","","",""
"69","8732a8078eb748118469daf247088439","0101","0f4f43437c844dc0aa5ae125266d0964","1403310011","EDA03B93B750489FBFAFB32D25EF75D6","D140129281P-05","2","出库","002","出库","CK1403310006","001004","加工费","1.05*27","27.0000","1.0500","28.3500","元/吨","1.0500","1.0500","2014/3/31 14:21:13","4289359deeb94810bda680b40b989181","1","KH04500","上海博益实业有限公司","KH04500","上海博益实业有限公司","SXJM金兆22140224G","EDA03B93B750489FBFAFB32D25EF75D6","","0","2014/3/31 14:22:08","100003","2014/3/31 14:22:35","100003","0","014002","现结","0","","","","","","","0","0.00","","","","27.0000","","","0","","0","0","","","","","","","","","","","",""
