"f98619b1cbee456e8b5a8ca73a8d9e99","0101","135008972700","135008972700","EA1711","004001","KH06759","宝山钢铁股份有限公司","I5J0000239","RK1501100108","135008972700","I5J0000239","2015/1/10 19:44:50","I5J0000239","20","正常在库","0","018001","普通货物","PZ001001010","热轧卷","GZ002594","IF-1","","宝钢","","14213854","4.03*1417*C","4.030000","1417.000000","0.000000","26.610000","26.610000","26.610000","0.000000","1.000000","","","","KH06759","2015/1/10 20:10:27","","","","20","","0","","","","","IF-1","4.03*1417*C","1","2015/1/10 20:10:33","100060","2015/1/10 20:11:59","100060","0","2015/1/10 20:10:27","BGSA150110000002I5J0000239","","0.000000","0","","潘华良","","","","","2015/1/10 20:10:38","0.000000","0.000000","f98619b1cbee456e8b5a8ca73a8d9e99","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","鲁爱红",""
"efd88ed43b494b9db803cd5fd59a7642","0101","D141215214P","1232207121601","CB2642","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:18","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","22.300000","22.300000","22.300000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","efd88ed43b494b9db803cd5fd59a7642","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","鲁爱红",""
"0966c9d6e97e4ae38079cc56ccd928fa","0101","D141215345P","1232207121564","CC1212","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:18","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","21.900000","21.900000","21.900000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","0966c9d6e97e4ae38079cc56ccd928fa","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","鲁爱红",""
"4d26e6e62841458ea4e8e2eb6b7feb8c","0101","D141215371P","1232207123865","DE1821","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","21.450000","21.450000","21.450000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","4d26e6e62841458ea4e8e2eb6b7feb8c","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
"7f67795551e04c6e87846d4ad0254991","0101","D141215362P","1232207123896","DE1112","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","22.320000","22.320000","22.320000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","7f67795551e04c6e87846d4ad0254991","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
"51b2143c9d0448f4a6adcde35c327e55","0101","D141215363P","1232207124084","CC1852","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","21.940000","21.940000","21.940000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","51b2143c9d0448f4a6adcde35c327e55","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
"7456a5356c1846b49de47b9d631f0861","0101","D141213623P","1232207121557","CC1762","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:18","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","22.110000","22.110000","22.110000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","7456a5356c1846b49de47b9d631f0861","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","鲁爱红",""
"6845972d2f2a41029a12d4f858f117aa","0101","D141215343P","1232207124077","CC2852","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","22.220000","22.220000","22.220000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","6845972d2f2a41029a12d4f858f117aa","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
"7b6afe36826742a5a4de3b2bc8a99913","0101","D141215361P","1232207124053","CD2342","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","21.440000","21.440000","21.440000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:05","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","7b6afe36826742a5a4de3b2bc8a99913","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
"4d9a6ca576fc4d17ab5697932ee567af","0101","D141215344P","1232207124046","CD2132","004001","KH04647","山西焦煤集团国际贸易有限责任公司","","RK1501110004","","SXJM华顺达16820150111A","2015/1/11 7:40:06","","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000419","Q235B","CD000057","本钢","","","1.5*1250*0","1.500000","1250.000000","0.000000","22.470000","22.470000","22.470000","0.000000","1.000000","","","","KH04647","2015/1/11 16:43:18","","","","20","","0","","","","","","","0","2015/1/11 16:46:06","100002","2015/1/11 16:46:13","100002","0","2015/1/11 16:43:17","","","0.000000","0","","顾陆萍","","","","","","0.000000","0.000000","4d9a6ca576fc4d17ab5697932ee567af","1.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","李平",""
