"   ","MANAGENO","SETTLECD","DEPTID","INVOICEKINDID","INVOICEKINDNAME","DEPTNO","DEPTNAME","SETTLEDATE","INVOICETYPEID","INVOICETYPENAME","INVOICENO","CHEQUENO","CHEQUESUM","CHEQUEUNIT","CREDITNO","CREDITAMOUNT","CASH","EARNEST","FACTSUM","BORROW","REMIT","EDITOR","EDITORNAME","CREATDATE","FLAG","MEMO","RESOURCENO","INVOICEFLAG","R_RECORD_CREATE_DATE","R_RECORD_CREATE_USER","R_RECORD_UPDATE_DATE","R_RECORD_UPDATE_USER","R_RECORD_IS_DELETED","R_RECORD_CHANGE_FLAG","BIZ_ID","BIZ_TYPE_ID","BIZ_TYPE_NAME","CUSTOM_ID","CUSTOM_NAME","SETTLE_DATA","SETTLE_WEIGHT","SHOULD_SUM","SUB_BIZ_TYPE_ID","SUB_BIZ_TYPE_NAME","WEIGHTSUM","GROSSWEIGHTSUM","ISPAY","BILLEMPNAME","FOREIGNLISTNO","JGBUSINESSNO","SETTLEDEPTNO","SETTLEDEPTNAME","FEEKK","KPUSERNAME","KPAMOUNT","KPDATE","SETTLELOCK","JYZXFLAG","JYZXSENDFLAG","JYZXFPSENDFLAG","JYZXISPAYFEE","SENDMESSAGE","INVOICEBILLNO","DIRECTION","SETTLETAXSUM","SETTLENOTAXSUM"
"1","a1e524eb00f14f3980da9defb74b44d7","1508120027","0101","014002","现结","KH04461","上海知义金属制品有限公司","2015/8/12 14:10:51","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04461","","1.000000","0.0000","0.0000","1170.0000","0.0000","1170.0000","100006","肖燕","2015/8/12 14:10:48","1","","","0","2015/8/12 14:10:47","100006","2015/8/12 14:11:26","100006","0","0","0115080171","003","加工","","","","44.95","1173.1900","","","44.9500","44.9500","0","肖燕","","","","","0.0000","","0.0000","","","0","0","0","0","","","","0.0000","0.0000"
"2","c0a38e4b257f4e93b9f3a5653608fc40","1403310001","0101","014002","现结","KH02655","浙江宏厚贸易有限公司","2014/3/31 11:20:25","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02655","","0.000000","500.0000","0.0000","500.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 11:20:19","1","","","0","2014/3/31 11:20:19","100002","2014/4/1 14:31:49","100002","0","0","CK1403310001","002","出库","","","","27.6620","497.9200","","","27.6620","27.6620","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"3","cc0f0d8c669f4ba6a0a1eb67debd8268","1403310002","0101","014002","现结","KH02655","浙江宏厚贸易有限公司","2014/3/31 11:35:47","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH02655","","0.000000","690.0000","0.0000","690.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 11:35:40","1","","","0","2014/3/31 11:35:40","100002","2014/4/1 14:31:57","100002","0","0","CK1403310001","002","出库","","","","27.6620","691.5500","","","27.6620","27.6620","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"4","117e7c577c4547d2ba3468ecc6d8cb11","1403310003","0101","014002","现结","KH02012","上海斐颖鑫物资贸易有限公司","2014/3/31 11:47:32","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02012","","0.000000","350.0000","0.0000","350.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 11:47:29","1","","","0","2014/3/31 11:47:29","100002","2014/4/1 14:31:49","100002","0","0","CK1403310002","002","出库","","","","19.2500","346.5000","","","19.2500","19.2500","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"5","c75ef2b81d244fbeb559b17d0396fb03","1403310004","0101","014002","现结","KH02012","上海斐颖鑫物资贸易有限公司","2014/3/31 11:48:57","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH02012","","0.000000","480.0000","0.0000","480.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 11:48:53","1","","","0","2014/3/31 11:48:53","100002","2014/4/1 14:31:57","100002","0","0","CK1403310002","002","出库","","","","19.2500","481.2500","","","19.2500","19.2500","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"6","e183a25104f4478e80b1404e3d745b92","1403310005","0101","014002","现结","KH00132","武汉宝钢华中贸易有限公司","2014/3/31 12:36:26","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH00132","","0.000000","450.0000","0.0000","450.0000","0.0000","0.0000","100003","钱晓平","2014/3/31 12:36:23","1","","","0","2014/3/31 12:36:24","100003","2014/4/1 14:31:49","100003","0","0","CK1403310003","002","出库","","","","24.32","449.9200","","","24.3200","24.3200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"7","89585c02c9794f7a876389cd27cdc822","1403310007","0101","014002","现结","KH02876","上海裕颜实业有限公司","2014/3/31 13:21:36","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH02876","","0.000000","0.0000","0.0000","82.2500","0.0000","82.2500","100002","顾陆萍","2014/3/31 13:21:33","1","","","0","2014/3/31 13:21:33","100002","2014/4/1 14:31:57","100002","0","0","CK1403310004","002","出库","","","","3.29","82.2500","","","3.2900","3.2900","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"8","25d25b899549460f9fa30ee67767842b","1403310006","0101","014002","现结","KH02876","上海裕颜实业有限公司","2014/3/31 13:20:56","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02876","","0.000000","0.0000","0.0000","59.2200","0.0000","59.2200","100002","顾陆萍","2014/3/31 13:20:53","1","","","0","2014/3/31 13:20:52","100002","2014/4/1 14:31:49","100002","0","0","CK1403310004","002","出库","","","","3.29","59.2200","","","3.2900","3.2900","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"9","298b1623dd8b476a8cf10b65c2016119","1403310008","0101","014002","现结","KH02876","上海裕颜实业有限公司","2014/3/31 13:24:40","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02876","","0.000000","0.0000","0.0000","298.9800","0.0000","298.9800","100002","顾陆萍","2014/3/31 13:24:36","1","","","0","2014/3/31 13:24:36","100002","2014/4/1 14:31:49","100002","0","0","CK1403310005","002","出库","","","","16.61","298.9800","","","16.6100","16.6100","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"10","84e6ca319d8747ec9e422f9da5b08e5c","1403310009","0101","014002","现结","KH02876","上海裕颜实业有限公司","2014/3/31 13:25:51","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH02876","","0.000000","0.0000","0.0000","415.2500","0.0000","415.2500","100002","顾陆萍","2014/3/31 13:25:32","1","","","0","2014/3/31 13:25:32","100002","2014/4/1 14:31:57","100002","0","0","CK1403310005","002","出库","","","","16.61","415.2500","","","16.6100","16.6100","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"11","555f357298854dba8a9cf0f5931a0668","1403310010","0101","014002","现结","KH04500","上海博益实业有限公司","2014/3/31 14:15:35","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04500","","0.000000","0.0000","0.0000","342.3600","342.3600","0.0000","100003","钱晓平","2014/3/31 14:15:29","1","","","0","2014/3/31 14:15:32","100003","2014/4/1 14:31:49","100003","0","0","CK1403310006","002","出库","","","","19.02","342.3600","","","19.0200","19.0200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"12","0f4f43437c844dc0aa5ae125266d0964","1403310011","0101","014002","现结","KH04500","上海博益实业有限公司","2014/3/31 14:22:11","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH04500","","0.000000","0.0000","0.0000","513.5400","513.5400","0.0000","100003","钱晓平","2014/3/31 14:22:07","1","","","0","2014/3/31 14:22:08","100003","2014/4/1 14:31:57","100003","0","0","CK1403310006","002","出库","","","","19.02","513.5400","","","19.0200","19.0200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"13","5978fc8251f84325bb9987989f259c79","1403310012","0101","014002","现结","KH06161","上海添亮实业有限公司","2014/3/31 14:54:02","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH06161","","0.000000","245.0000","0.0000","245.0000","0.0000","0.0000","100003","钱晓平","2014/3/31 14:53:59","1","","","0","2014/3/31 14:53:59","100003","2014/4/1 14:31:49","100003","0","0","CK1403310007","002","出库","","","","8.7330","244.5200","","","8.7330","8.7330","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"14","fc6271a9c0e749c6a9c039a0f3548ec3","1403310013","0101","014002","现结","KH00004","成都宝钢西部贸易有限公司","2014/3/31 14:58:24","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH00004","","0.000000","820.0000","0.0000","820.0000","0.0000","0.0000","100003","钱晓平","2014/3/31 14:58:22","1","","","0","2014/3/31 14:58:22","100003","2014/4/1 14:31:49","100003","0","0","CK1403310008","002","出库","","","","41.22","816.1600","","","41.2200","41.2200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"15","ae4bba08b4af40e59cb6694f9ddfca24","1403310014","0101","014002","现结","KH04647","山西焦煤集团国际贸易有限责任公司","2014/3/31 15:05:14","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04647","","0.000000","450.0000","0.0000","450.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 15:05:04","1","","","0","2014/3/31 15:05:04","100002","2014/4/1 14:31:49","100002","0","0","CK1403310009","002","出库","","","","22.55","451.0000","","","22.5500","22.5500","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"16","64d3fc438e3641bd97d630bcad58c5e4","1403310015","0101","014002","现结","KH01666","上海张轩贸易有限公司","2014/3/31 15:14:35","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH01666","","0.000000","1565.0000","0.0000","1565.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 15:14:32","1","","","0","2014/3/31 15:14:32","100002","2014/4/1 14:31:49","100002","0","0","CK1403310010","002","出库","","","","87.0600","1567.0800","","","87.0600","87.0600","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"17","1aba987e8292437caf10f66cc359dedb","1403310016","0101","014002","现结","KH01666","上海张轩贸易有限公司","2014/3/31 15:16:24","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH01666","","0.000000","1740.0000","0.0000","1740.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 15:15:14","1","","","0","2014/3/31 15:15:14","100002","2014/4/1 14:31:57","100002","0","0","CK1403310010","002","出库","","","","87.0600","1741.2000","","","87.0600","87.0600","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"18","2545ed83b9954402ac9d79651afd2e30","1403310018","0101","014002","现结","KH00297","上海林一钢铁有限公司","2014/3/31 15:22:44","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH00297","","0.000000","0.0000","0.0000","481.2500","481.2500","0.0000","100003","钱晓平","2014/3/31 15:22:42","1","","","0","2014/3/31 15:22:42","100003","2014/4/1 14:31:57","100003","0","0","CK1403310011","002","出库","","","","19.2500","481.2500","","","19.2500","19.2500","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"19","30cd6afad49145b980f03121a1f9b290","1403310017","0101","014002","现结","KH00297","上海林一钢铁有限公司","2014/3/31 15:21:15","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH00297","","0.000000","0.0000","0.0000","346.5000","346.5000","0.0000","100003","钱晓平","2014/3/31 15:21:12","1","","","0","2014/3/31 15:21:12","100003","2014/4/1 14:31:49","100003","0","0","CK1403310011","002","出库","","","","19.2500","346.5000","","","19.2500","19.2500","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"20","157ac073b4bc45f5b7f5544242c3651f","1403310020","0101","014002","现结","KH05499","上海展志钢材加工配送有限公司","2014/3/31 15:58:27","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH05499","","0.000000","0.0000","0.0000","1161.3300","1161.3300","0.0000","100003","钱晓平","2014/3/31 15:58:23","1","","","0","2014/3/31 15:58:24","100003","2014/4/1 14:31:57","100003","0","0","CK1403310012","002","出库","","","","38.7110","1161.3300","","","38.7110","38.7110","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"21","0b1c5bbeb62e4a8c8a159ef060e93e12","1403310019","0101","014002","现结","KH05499","上海展志钢材加工配送有限公司","2014/3/31 15:57:41","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH05499","","0.000000","0.0000","0.0000","696.8000","696.8000","0.0000","100003","钱晓平","2014/3/31 15:57:38","1","","","0","2014/3/31 15:57:39","100003","2014/4/1 14:31:49","100003","0","0","CK1403310012","002","出库","","","","38.7110","696.8000","","","38.7110","38.7110","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"22","27ae26f70ed34ffebc88a5476c8f6883","1403310021","0101","014002","现结","KH04122","上海华能进出口有限公司","2014/3/31 16:02:47","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04122","","0.000000","555.0000","0.0000","555.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 16:02:44","1","","","0","2014/3/31 16:02:44","100002","2014/4/1 14:31:49","100002","0","0","CK1403310013","002","出库","","","","27.65","553.0000","","","27.6500","27.6500","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"23","1f44ce06459c40c88d1b9ffbee2ddcda","1403310023","0101","014002","现结","KH04748","上海圣化物资有限公司","2014/3/31 16:27:21","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH04748","","0.000000","0.0000","0.0000","4044.2000","4044.2000","0.0000","100003","钱晓平","2014/3/31 16:27:19","1","","","0","2014/3/31 16:27:20","100003","2014/4/1 14:31:57","100003","0","0","CK1403310014","002","出库","","","","116.02","4060.7000","","","116.0200","116.0200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"24","7903940e2c54449e9505775b809a5e15","1403310022","0101","014002","现结","KH04748","上海圣化物资有限公司","2014/3/31 16:24:14","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04748","","0.000000","0.0000","0.0000","2088.3600","2088.3600","0.0000","100003","钱晓平","2014/3/31 16:24:11","1","","","0","2014/3/31 16:24:12","100003","2014/4/1 14:31:49","100003","0","0","CK1403310014","002","出库","","","","116.02","2088.3600","","","116.0200","116.0200","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"25","c2b0b42ac76e403b80981a799f9d4112","1403310024","0101","014002","现结","KH00499","沈阳宝钢钢材有限公司","2014/3/31 16:31:44","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH00499","","0.000000","1465.0000","0.0000","1465.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 16:31:40","1","","","0","2014/3/31 16:31:39","100002","2014/4/1 14:31:49","100002","0","0","CK1403310015","002","出库","","","","62.26","1463.1100","","","62.2600","62.2600","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"26","5edd333219fa43a6ab0efd8dea97eb2f","1403310025","0101","014002","现结","KH02655","浙江宏厚贸易有限公司","2014/3/31 16:44:02","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02655","","0.000000","0.0000","0.0000","496.9800","496.9800","0.0000","100003","钱晓平","2014/3/31 16:43:59","1","","","0","2014/3/31 16:44:00","100003","2014/4/1 14:31:49","100003","0","0","CK1403310016","002","出库","","","","27.61","496.9800","","","27.6100","27.6100","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"27","50ec2889389341f0b66e11bbed9c5fff","1403310026","0101","014002","现结","KH02655","浙江宏厚贸易有限公司","2014/3/31 16:44:56","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH02655","","0.000000","0.0000","0.0000","745.4700","745.4700","0.0000","100003","钱晓平","2014/3/31 16:44:54","1","","","0","2014/3/31 16:44:55","100003","2014/4/1 14:31:57","100003","0","0","CK1403310016","002","出库","","","","27.61","745.4700","","","27.6100","27.6100","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"28","1d351440bc954c0eafc5f514e870b8f0","1403310027","0101","014002","现结","KH04928","上海鸿厚贸易有限公司","2014/3/31 16:53:13","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04928","","0.000000","785.0000","0.0000","785.0000","0.0000","0.0000","100003","钱晓平","2014/3/31 16:53:11","1","","","0","2014/3/31 16:53:13","100003","2014/4/1 14:31:49","100003","0","0","CK1403310017","002","出库","","","","39.17","783.4000","","","39.1700","39.1700","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"29","effeebce3179430b9aac4a32a8e77113","1403310028","0101","014001","统结","KH05957","宝山钢铁股份有限公司直属厂部","","","","","","0.0000","","","0.000000","0.0000","0.0000","0.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 16:55:32","0","","","0","2014/3/31 16:55:32","100002","","","0","0","CK1403310018","002","出库","","","","5189.60","51896.0000","","","5189.6000","5189.6000","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"30","55c2d42fcb264edbb835e20fe7aed807","1403310029","0101","014002","现结","KH04928","上海鸿厚贸易有限公司","2014/3/31 16:57:24","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04928","","0.000000","905.0000","0.0000","905.0000","0.0000","0.0000","100003","钱晓平","2014/3/31 16:57:22","1","","","0","2014/3/31 16:57:23","100003","2014/4/1 14:31:49","100003","0","0","CK1403310019","002","出库","","","","45.23","904.6000","","","45.2300","45.2300","0","钱晓平","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"31","8e17b4cb830b4ab28f0ba991fcd34a8a","1403310030","0101","014002","现结","KH06161","上海添亮实业有限公司","2014/3/31 17:15:06","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH06161","","0.000000","1140.0000","0.0000","1140.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 17:15:03","1","","","0","2014/3/31 17:15:02","100002","2014/4/1 14:31:49","100002","0","0","CK1403310020","002","出库","","","","40.7540","1141.1100","","","40.7540","40.7540","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"32","93ca90b120b147e293624e75050673f7","1403310031","0101","014002","现结","KH06161","上海添亮实业有限公司","2014/3/31 17:35:18","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH06161","","0.000000","655.0000","0.0000","655.0000","0.0000","0.0000","100002","顾陆萍","2014/3/31 17:35:15","1","","","0","2014/3/31 17:35:14","100002","2014/4/1 14:31:49","100002","0","0","CK1403310021","002","出库","","","","23.3720","654.4200","","","23.3720","23.3720","0","顾陆萍","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"33","c85b7f4d849347db90ef24cd998bc7f9","1403310033","0101","014002","现结","KH05104","上海天纮阳贸易有限公司","2014/4/1 14:14:47","a011accffb1347088e4af4fb1c5d9237","增值税发票17%","","","0.0000","KH05104","","0.000000","0.0000","0.0000","562.2500","0.0000","562.2500","100006","肖燕","2014/3/31 17:53:10","1","","","0","2014/3/31 17:53:10","100006","2014/4/1 14:31:57","100006","0","0","CK1403310022","002","出库","","","","22.49","562.2500","","","22.4900","22.4900","0","肖燕","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"34","d0f0af42b01940e3abc4d00f0656324c","1403310032","0101","014002","现结","KH05104","上海天纮阳贸易有限公司","2014/3/31 17:51:49","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH05104","","0.000000","0.0000","0.0000","404.8200","0.0000","404.8200","100006","肖燕","2014/3/31 17:51:35","1","","","0","2014/3/31 17:51:35","100006","2014/4/1 14:31:49","100006","0","0","CK1403310022","002","出库","","","","22.49","404.8200","","","22.4900","22.4900","0","肖燕","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"35","0f820a2d401845a3841fb59bb1b1fd54","1403310034","0101","014002","现结","KH00132","武汉宝钢华中贸易有限公司","2014/3/31 17:59:05","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH00132","","0.000000","205.0000","0.0000","205.0000","0.0000","0.0000","100006","肖燕","2014/3/31 17:59:02","1","","","0","2014/3/31 17:59:03","100006","2014/4/1 14:31:49","100006","0","0","CK1403310023","002","出库","","","","20.54","205.4000","","","20.5400","20.5400","0","肖燕","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"36","fe943a16f0b6457d9d394d1b38b30c95","1403310035","0101","014002","现结","KH04647","山西焦煤集团国际贸易有限责任公司","2014/3/31 18:17:05","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH04647","","0.000000","385.0000","0.0000","385.0000","0.0000","0.0000","100060","潘华良","2014/3/31 18:17:03","1","","","0","2014/3/31 18:17:02","100060","2014/4/1 14:31:49","100060","0","0","CK1403310024","002","出库","","","","19.10","382.0000","","","19.1000","19.1000","0","潘华良","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"37","76882d305cde4a53b796fdb70a871e71","1403310036","0101","014001","统结","KH04928","上海鸿厚贸易有限公司","","","","","","0.0000","","","0.000000","0.0000","0.0000","0.0000","0.0000","0.0000","100060","潘华良","2014/3/31 18:19:19","2","","","0","2014/3/31 18:19:18","100060","2014/4/1 8:13:22","100006","0","0","CK1403310025","002","出库","","","","19.91","358.3800","","","19.9100","19.9100","0","潘华良","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"38","da12213bda894ecb8fa014b8196bc3cd","1403310037","0101","014002","现结","KH01528","上海闽兴大国际贸易有限公司","2014/3/31 18:34:13","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH01528","","0.000000","400.0000","0.0000","400.0000","0.0000","0.0000","100060","潘华良","2014/3/31 18:34:11","1","","","0","2014/3/31 18:34:09","100060","2014/4/1 14:31:49","100060","0","0","CK1403310026","002","出库","","","","22.24","400.3200","","","22.2400","22.2400","0","潘华良","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"39","b952d480fadb40bbaf642476676fdcdf","1403310038","0101","014002","现结","KH01528","上海闽兴大国际贸易有限公司","2014/3/31 18:46:54","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH01528","","0.000000","1065.0000","0.0000","1065.0000","0.0000","0.0000","100060","潘华良","2014/3/31 18:46:52","1","","","0","2014/3/31 18:46:50","100060","2014/4/1 14:31:49","100060","0","0","CK1403310027","002","出库","","","","59.18","1065.2400","","","59.1800","59.1800","0","潘华良","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
"40","51ea1d696eba45d0bff214e2a297a6e6","1403310039","0101","014002","现结","KH02393","上海启润实业有限公司","2014/3/31 18:52:15","a011accffb1347088e4af4fb1c5d1237","增值税发票6%","","","0.0000","KH02393","","0.000000","985.0000","0.0000","985.0000","0.0000","0.0000","100060","潘华良","2014/3/31 18:52:13","1","","","0","2014/3/31 18:52:11","100060","2014/4/1 14:31:49","100060","0","0","CK1403310028","002","出库","","","","54.73","985.1400","","","54.7300","54.7300","0","潘华良","","","","","0.0000","","0.0000","","","0","0","0","0","","","","",""
